date,product,price
2010-06-12,ternera,181.89
2010-06-12,aceite de oliva,210.0
2010-06-12,arroz,554.6
2010-06-12,aceite de oliva,193.65
2010-06-12,aceite de oliva,181.13
2010-06-12,clementina,57.34
2010-06-12,ternera,354.02
2010-06-14,arroz,515.0
2010-06-14,pimiento,73.25
2010-06-14,melon,66.78
2010-06-14,sandia,23.93
2010-06-14,tomate,46.57
2010-06-14,queso emmental,845.69
2010-06-14,arroz,243.0
2010-06-14,queso edam,675.86
2010-06-14,zanahoria,66.35
2010-06-14,limon,74.02
2010-06-14,judia,127.52
2010-06-14,naranja,73.83
2010-06-14,coliflor,24.7
2010-06-14,lechuga,106.66
2010-06-14,arroz,261.33
2010-06-14,cerdo,38.17
2010-06-14,ciruela,145.0
2010-06-14,manzana,48.23
2010-06-14,tomate,130.0
2010-06-14,melocoton,100.11
2010-06-14,cereza,245.89
2010-06-14,champiñon,135.27
2010-06-14,ternera,306.65
2010-06-14,pera,66.46
2010-06-14,calabacin,34.04
2010-06-14,ternera,303.84
2010-06-14,pera,68.71
2010-06-14,ternera,177.72
2010-06-14,ternera,305.38
2010-06-14,mantequilla,267.11
2010-06-14,pepino,34.82
2010-06-14,albaricoque,105.0
2010-06-14,cebolla,36.74
2010-06-14,berenjena,40.67
2010-06-14,tomate,53.42
2010-06-14,cerdo,166.16
2010-06-14,cerdo,166.16
2010-06-21,aceite de oliva,159.3
2010-06-21,aceite de oliva,199.65
2010-06-21,tomate,139.0
2010-06-21,ternera,306.6
2010-06-21,ternera,186.71
2010-06-21,uva,153.0
2010-06-21,pepino,23.52
2010-06-21,cereza,221.55
2010-06-21,pimiento,76.95
2010-06-21,ternera,305.37
2010-06-21,zanahoria,69.67
2010-06-21,berenjena,67.18
2010-06-21,cerdo,166.56
2010-06-21,cerdo,166.56
2010-06-21,aceite de oliva,163.58
2010-06-21,judia,179.15
2010-06-21,tomate,76.06
2010-06-21,aceite de oliva,162.27
2010-06-21,aceite de oliva,162.0
2010-06-21,mantequilla,261.76
2010-06-21,albaricoque,105.16
2010-06-21,aceite de oliva,171.28
2010-06-21,arroz,507.5
2010-06-21,aceite de oliva,156.26
2010-06-21,aceite de oliva,184.8
2010-06-21,cerdo,37.5
2010-06-21,aceite de oliva,198.33
2010-06-21,cebolla,33.5
2010-06-21,aceite de oliva,171.65
2010-06-21,pera,68.0
2010-06-21,aceite de oliva,180.3
2010-06-21,ciruela,130.0
2010-06-21,aceite de oliva,182.33
2010-06-21,aceite de oliva,176.0
2010-06-21,aceite de oliva,158.79
2010-06-21,melocoton,78.98
2010-06-21,champiñon,143.32
2010-06-21,aceite de oliva,161.0
2010-06-21,aceite de oliva,197.0
2010-06-21,aceite de oliva,218.7
2010-06-21,coliflor,25.0
2010-06-21,pera,68.13
2010-06-21,queso edam,675.0
2010-06-21,aceite de oliva,201.75
2010-06-21,aceite de oliva,172.49
2010-06-21,aceite de oliva,162.0
2010-06-21,limon,80.63
2010-06-21,lechuga,106.69
2010-06-21,arroz,243.5
2010-06-21,tomate,74.92
2010-06-21,sandia,15.73
2010-06-21,aceite de oliva,201.33
2010-06-21,calabacin,40.29
2010-06-21,ternera,313.27
2010-06-21,melon,55.64
2010-06-21,arroz,262.33
2010-06-21,manzana,49.85
2010-06-21,aceite de oliva,180.65
2010-06-21,queso emmental,844.83
2010-06-21,nectarina,91.88
2010-06-21,aceite de oliva,183.3
2010-06-28,aceite de oliva,156.26
2010-06-28,aceite de oliva,180.3
2010-06-28,aceite de oliva,162.0
2010-06-28,tomate,147.0
2010-06-28,aceite de oliva,192.15
2010-06-28,aceite de oliva,198.33
2010-06-28,aceite de oliva,198.45
2010-06-28,aceite de oliva,203.0
2010-06-28,aceite de oliva,218.7
2010-06-28,nectarina,89.06
2010-06-28,aceite de oliva,173.0
2010-06-28,tomate,92.47
2010-06-28,limon,81.07
2010-06-28,calabacin,39.47
2010-06-28,arroz,261.67
2010-06-28,ternera,310.22
2010-06-28,ternera,179.64
2010-06-28,pepino,28.25
2010-06-28,aceite de oliva,173.15
2010-06-28,aceite de oliva,171.28
2010-06-28,melocoton,75.72
2010-06-28,melocoton,95.0
2010-06-28,ajo,203.75
2010-06-28,aceite de oliva,183.3
2010-06-28,cereza,236.83
2010-06-28,champiñon,143.06
2010-06-28,aceite de oliva,180.0
2010-06-28,aceite de oliva,198.33
2010-06-28,aceite de oliva,183.31
2010-06-28,aceite de oliva,164.6
2010-06-28,arroz,507.5
2010-06-28,aceite de oliva,158.79
2010-06-28,aceite de oliva,162.27
2010-06-28,pera,68.0
2010-06-28,queso edam,676.72
2010-06-28,queso emmental,843.97
2010-06-28,mantequilla,277.04
2010-06-28,tomate,83.55
2010-06-28,zanahoria,69.67
2010-06-28,ciruela,130.0
2010-06-28,arroz,242.25
2010-06-28,judia,166.11
2010-06-28,albaricoque,105.74
2010-06-28,aceite de oliva,172.49
2010-06-28,ternera,304.49
2010-06-28,ternera,304.79
2010-06-28,uva,153.0
2010-06-28,melon,45.93
2010-06-28,lechuga,115.0
2010-06-28,manzana,48.64
2010-06-28,sandia,28.35
2010-06-28,pimiento,95.95
2010-06-28,berenjena,55.62
2010-06-28,aceite de oliva,159.3
2010-06-28,cerdo,166.34
2010-06-28,cerdo,166.34
2010-06-28,aceite de oliva,163.0
2010-06-28,aceite de oliva,174.65
2010-06-28,pera,68.64
2010-06-28,cerdo,37.12
2010-06-28,nectarina,85.84
2010-06-28,aceite de oliva,182.33
2010-06-28,coliflor,23.64
2010-06-28,cebolla,33.7
2010-07-06,ternera,170.03
2010-07-06,ternera,304.16
2010-07-06,queso emmental,844.83
2010-07-06,queso edam,675.86
2010-07-06,melon,60.66
2010-07-06,ternera,304.71
2010-07-06,cerdo,163.29
2010-07-06,cerdo,163.29
2010-07-06,tomate,56.5
2010-07-06,ternera,302.27
2010-07-06,coliflor,20.69
2010-07-06,berenjena,29.78
2010-07-06,manzana,47.93
2010-07-06,mantequilla,269.75
2010-07-06,arroz,244.2
2010-07-06,cerdo,38.49
2010-07-06,fresa,74.1
2010-07-06,cebolla,42.87
2010-07-06,ajo,167.31
2010-07-06,pepino,30.27
2010-07-06,arroz,263.0
2010-07-06,limon,74.07
2010-07-06,naranja,67.59
2010-07-06,pera,67.61
2010-07-06,ciruela,150.0
2010-07-06,judia,104.2
2010-07-06,tomate,130.0
2010-07-06,zanahoria,69.48
2010-07-06,lechuga,110.69
2010-07-06,tomate,48.27
2010-07-06,arroz,515.0
2010-07-06,melocoton,121.66
2010-07-06,albaricoque,108.0
2010-07-06,cereza,306.06
2010-07-06,calabacin,26.22
2010-07-06,sandia,29.31
2010-07-06,champiñon,135.11
2010-07-06,pimiento,78.24
2010-07-06,pera,68.0
2010-07-06,ajo,211.11
2010-07-19,pimiento,77.89
2010-07-19,arroz,260.67
2010-07-19,tomate,74.69
2010-07-19,nectarina,70.18
2010-07-19,arroz,240.5
2010-07-19,aceite de oliva,157.7
2010-07-19,aceite de oliva,171.29
2010-07-19,aceite de oliva,172.15
2010-07-19,melocoton,76.98
2010-07-19,melocoton,76.0
2010-07-19,cebolla,38.5
2010-07-19,aceite de oliva,164.9
2010-07-19,aceite de oliva,160.8
2010-07-19,aceite de oliva,200.0
2010-07-19,aceite de oliva,174.29
2010-07-19,albaricoque,83.0
2010-07-19,ternera,304.57
2010-07-19,ternera,308.51
2010-07-19,nectarina,72.99
2010-07-19,zanahoria,55.19
2010-07-19,ternera,172.75
2010-07-19,aceite de oliva,182.33
2010-07-19,aceite de oliva,193.15
2010-07-19,champiñon,132.94
2010-07-19,pera,69.01
2010-07-19,ciruela,91.2
2010-07-19,tomate,70.21
2010-07-19,calabacin,22.22
2010-07-19,aceite de oliva,183.31
2010-07-19,limon,81.47
2010-07-19,aceite de oliva,175.65
2010-07-19,tomate,176.0
2010-07-19,queso edam,675.86
2010-07-19,queso emmental,843.1
2010-07-19,mantequilla,292.49
2010-07-19,aceite de oliva,181.8
2010-07-19,aceite de oliva,162.87
2010-07-19,aceite de oliva,162.0
2010-07-19,aceite de oliva,161.0
2010-07-19,lechuga,90.0
2010-07-19,aceite de oliva,203.0
2010-07-19,aceite de oliva,196.83
2010-07-19,aceite de oliva,198.33
2010-07-19,aceite de oliva,158.79
2010-07-19,cereza,185.48
2010-07-19,aceite de oliva,215.65
2010-07-19,ternera,299.12
2010-07-19,aceite de oliva,182.0
2010-07-19,aceite de oliva,172.0
2010-07-19,pepino,37.56
2010-07-19,cerdo,164.13
2010-07-19,manzana,50.13
2010-07-19,aceite de oliva,180.3
2010-07-19,berenjena,31.27
2010-07-19,cerdo,32.41
2010-07-19,sandia,34.01
2010-07-19,melon,59.89
2010-07-19,uva,150.0
2010-07-19,cerdo,164.13
2010-07-19,arroz,530.0
2010-07-26,queso emmental,843.1
2010-07-26,pimiento,76.94
2010-07-26,tomate,67.42
2010-07-26,tomate,64.22
2010-07-26,aceite de oliva,157.58
2010-07-26,aceite de oliva,157.76
2010-07-26,aceite de oliva,172.79
2010-07-26,aceite de oliva,193.15
2010-07-26,aceite de oliva,180.3
2010-07-26,aceite de oliva,203.0
2010-07-26,nectarina,69.38
2010-07-26,cereza,154.98
2010-07-26,aceite de oliva,212.15
2010-07-26,aceite de oliva,178.65
2010-07-26,ajo,265.83
2010-07-26,berenjena,24.01
2010-07-26,uva,190.0
2010-07-26,aceite de oliva,198.33
2010-07-26,champiñon,138.73
2010-07-26,arroz,530.0
2010-07-26,pepino,35.55
2010-07-26,mantequilla,294.4
2010-07-26,melocoton,69.56
2010-07-26,ajo,278.75
2010-07-26,aceite de oliva,172.0
2010-07-26,limon,87.95
2010-07-26,manzana,53.0
2010-07-26,aceite de oliva,164.45
2010-07-26,aceite de oliva,162.0
2010-07-26,ternera,308.48
2010-07-26,cerdo,164.12
2010-07-26,nectarina,74.41
2010-07-26,ternera,303.25
2010-07-26,aceite de oliva,160.8
2010-07-26,arroz,260.67
2010-07-26,pera,68.91
2010-07-26,aceite de oliva,174.29
2010-07-26,aceite de oliva,183.31
2010-07-26,queso edam,675.86
2010-07-26,melon,62.5
2010-07-26,sandia,33.9
2010-07-26,aceite de oliva,172.15
2010-07-26,ciruela,89.0
2010-07-26,albaricoque,80.0
2010-07-26,ternera,178.1
2010-07-26,aceite de oliva,200.0
2010-07-26,lechuga,92.81
2010-07-26,melocoton,71.51
2010-07-26,cerdo,164.12
2010-07-26,calabacin,28.04
2010-07-26,cebolla,38.5
2010-07-26,aceite de oliva,178.65
2010-07-26,arroz,240.5
2010-07-26,aceite de oliva,182.0
2010-07-26,aceite de oliva,161.0
2010-07-26,aceite de oliva,162.87
2010-07-26,ternera,302.61
2010-07-26,cerdo,32.19
2010-07-26,aceite de oliva,181.8
2010-07-26,aceite de oliva,196.83
2010-08-02,pera,67.47
2010-08-02,zanahoria,56.67
2010-08-02,mandarina,84.22
2010-08-02,champiñon,134.32
2010-08-02,tomate,95.38
2010-08-02,coliflor,36.36
2010-08-02,manzana,46.16
2010-08-02,arroz,263.35
2010-08-02,manzana,42.0
2010-08-02,arroz,234.35
2010-08-02,naranja,52.03
2010-08-02,ajo,132.52
2010-08-02,arroz,575.0
2010-08-02,pepino,108.37
2010-08-02,manzana,48.96
2010-08-02,lechuga,167.85
2010-08-02,cerdo,140.91
2010-08-02,ternera,333.31
2010-08-02,calabacin,128.11
2010-08-02,cebolla,34.75
2010-08-02,manzana,44.98
2010-08-02,pimiento,128.84
2010-08-02,fresa,166.5
2010-08-02,berenjena,158.45
2010-08-02,naranja,57.99
2010-08-02,cerdo,140.91
2010-08-02,judia,183.61
2010-08-02,ajo,121.58
2010-08-02,cerdo,44.67
2010-08-02,pera,70.34
2010-08-02,mantequilla,240.65
2010-08-02,clementina,74.44
2010-08-02,queso emmental,845.69
2010-08-02,ternera,160.93
2010-08-02,queso edam,681.9
2010-08-02,limon,81.21
2010-08-02,ternera,299.87
2010-08-02,manzana,61.84
2010-08-02,tomate,109.3
2010-08-02,ternera,328.64
2010-08-03,arroz,555.0
2010-08-03,manzana,42.17
2010-08-03,naranja,50.79
2010-08-03,tomate,130.28
2010-08-03,ajo,211.18
2010-08-03,cerdo,151.24
2010-08-03,ternera,287.54
2010-08-03,ajo,174.13
2010-08-03,ternera,318.95
2010-08-03,mandarina,85.31
2010-08-03,ternera,173.64
2010-08-03,cerdo,151.24
2010-08-03,coliflor,36.36
2010-08-03,cebolla,36.75
2010-08-03,lechuga,182.33
2010-08-03,pera,66.08
2010-08-03,zanahoria,74.46
2010-08-03,tomate,125.05
2010-08-03,judia,336.67
2010-08-03,naranja,58.96
2010-08-03,cerdo,47.17
2010-08-03,ternera,325.69
2010-08-03,pepino,70.45
2010-08-03,manzana,49.4
2010-08-03,champiñon,131.13
2010-08-03,queso emmental,839.66
2010-08-03,queso edam,681.9
2010-08-03,berenjena,83.08
2010-08-03,arroz,241.75
2010-08-03,tomate,225.0
2010-08-03,limon,76.74
2010-08-03,mantequilla,247.7
2010-08-03,pera,69.41
2010-08-03,pimiento,184.56
2010-08-03,manzana,61.39
2010-08-03,fresa,203.0
2010-08-03,manzana,56.3
2010-08-03,calabacin,210.62
2010-08-03,arroz,263.51
2010-08-11,tomate,110.89
2010-08-11,manzana,57.31
2010-08-11,aceite de oliva,180.3
2010-08-11,aceite de oliva,195.32
2010-08-11,ternera,346.02
2010-08-11,cebolla,39.69
2010-08-11,melon,43.4
2010-08-11,aceite de oliva,182.65
2010-08-11,aceite de oliva,211.18
2010-08-11,aceite de oliva,170.65
2010-08-11,calabacin,86.2
2010-08-11,manzana,59.61
2010-08-11,aceite de oliva,195.33
2010-08-11,ajo,358.4
2010-08-11,pepino,107.75
2010-08-11,aceite de oliva,206.65
2010-08-11,ajo,343.93
2010-08-11,aceite de oliva,171.3
2010-08-11,aceite de oliva,163.0
2010-08-11,aceite de oliva,183.31
2010-08-11,aceite de oliva,167.89
2010-08-11,ternera,338.87
2010-08-11,aceite de oliva,179.0
2010-08-11,aceite de oliva,183.3
2010-08-11,aceite de oliva,199.0
2010-08-11,lechuga,114.47
2010-08-11,mandarina,56.09
2010-08-11,uva,114.82
2010-08-11,coliflor,27.27
2010-08-11,manzana,56.49
2010-08-11,aceite de oliva,171.29
2010-08-11,champiñon,143.23
2010-08-11,aceite de oliva,179.15
2010-08-11,cerdo,133.33
2010-08-11,cerdo,133.33
2010-08-11,arroz,235.0
2010-08-11,cerdo,28.74
2010-08-11,queso edam,671.55
2010-08-11,queso emmental,837.93
2010-08-11,mantequilla,295.84
2010-08-11,arroz,586.67
2010-08-11,berenjena,48.25
2010-08-11,pimiento,70.77
2010-08-11,aceite de oliva,181.0
2010-08-11,arroz,268.0
2010-08-11,aceite de oliva,180.3
2010-08-11,ternera,340.52
2010-08-11,ternera,187.35
2010-08-11,tomate,260.0
2010-08-11,manzana,50.62
2010-08-11,aceite de oliva,180.3
2010-08-11,limon,84.79
2010-08-11,aceite de oliva,177.79
2010-08-11,manzana,73.41
2010-08-11,tomate,105.89
2010-08-11,aceite de oliva,196.85
2010-08-11,pera,63.91
2010-08-11,aceite de oliva,185.15
2010-08-11,judia,236.04
2010-08-11,pera,62.95
2010-08-11,aceite de oliva,174.29
2010-08-11,clementina,65.23
2010-08-16,aceite de oliva,171.65
2010-08-16,aceite de oliva,172.79
2010-08-16,cerdo,163.17
2010-08-16,pepino,40.95
2010-08-16,ternera,188.74
2010-08-16,melon,56.0
2010-08-16,ternera,314.41
2010-08-16,melocoton,63.63
2010-08-16,nectarina,69.5
2010-08-16,ternera,315.58
2010-08-16,aceite de oliva,168.0
2010-08-16,calabacin,75.4
2010-08-16,ajo,265.83
2010-08-16,melocoton,62.64
2010-08-16,nectarina,68.79
2010-08-16,aceite de oliva,190.0
2010-08-16,aceite de oliva,178.5
2010-08-16,aceite de oliva,181.8
2010-08-16,aceite de oliva,201.34
2010-08-16,cerdo,28.63
2010-08-16,cebolla,29.5
2010-08-16,ternera,321.67
2010-08-16,arroz,240.5
2010-08-16,sandia,10.0
2010-08-16,aceite de oliva,177.75
2010-08-16,aceite de oliva,200.0
2010-08-16,aceite de oliva,165.28
2010-08-16,aceite de oliva,198.5
2010-08-16,uva,165.0
2010-08-16,aceite de oliva,160.8
2010-08-16,aceite de oliva,169.65
2010-08-16,aceite de oliva,186.31
2010-08-16,aceite de oliva,183.3
2010-08-16,pera,70.33
2010-08-16,berenjena,51.91
2010-08-16,arroz,260.67
2010-08-16,aceite de oliva,177.2
2010-08-16,queso edam,675.86
2010-08-16,aceite de oliva,180.15
2010-08-16,queso emmental,843.1
2010-08-16,mantequilla,289.02
2010-08-16,champiñon,139.78
2010-08-16,pimiento,79.04
2010-08-16,manzana,56.64
2010-08-16,aceite de oliva,195.32
2010-08-16,cerdo,163.17
2010-08-16,ajo,278.75
2010-08-16,aceite de oliva,191.4
2010-08-16,limon,122.73
2010-08-16,lechuga,130.0
2010-08-16,aceite de oliva,181.83
2010-08-16,aceite de oliva,209.15
2010-08-16,arroz,530.0
2010-08-16,tomate,71.12
2010-08-16,aceite de oliva,183.31
2010-08-16,aceite de oliva,163.29
2010-08-23,arroz,240.5
2010-08-23,aceite de oliva,177.25
2010-08-23,arroz,530.0
2010-08-23,ternera,317.2
2010-08-23,ternera,317.4
2010-08-23,pimiento,115.39
2010-08-23,tomate,63.21
2010-08-23,aceite de oliva,195.4
2010-08-23,aceite de oliva,186.0
2010-08-23,nectarina,64.97
2010-08-23,aceite de oliva,160.8
2010-08-23,aceite de oliva,209.65
2010-08-23,aceite de oliva,197.0
2010-08-23,aceite de oliva,186.31
2010-08-23,ternera,186.81
2010-08-23,ternera,324.69
2010-08-23,aceite de oliva,181.8
2010-08-23,sandia,20.0
2010-08-23,aceite de oliva,163.29
2010-08-23,manzana,58.55
2010-08-23,aceite de oliva,165.28
2010-08-23,aceite de oliva,196.83
2010-08-23,queso edam,675.86
2010-08-23,aceite de oliva,171.65
2010-08-23,aceite de oliva,167.5
2010-08-23,ajo,271.67
2010-08-23,aceite de oliva,177.3
2010-08-23,aceite de oliva,180.15
2010-08-23,queso emmental,843.1
2010-08-23,mantequilla,292.34
2010-08-23,uva,98.96
2010-08-23,aceite de oliva,197.4
2010-08-23,aceite de oliva,169.78
2010-08-23,aceite de oliva,201.34
2010-08-23,aceite de oliva,184.81
2010-08-23,arroz,260.67
2010-08-23,berenjena,50.7
2010-08-23,aceite de oliva,181.83
2010-08-23,melon,50.0
2010-08-23,aceite de oliva,181.3
2010-08-23,champiñon,140.55
2010-08-23,cerdo,158.56
2010-08-23,cerdo,28.69
2010-08-23,ajo,289.58
2010-08-23,lechuga,130.0
2010-08-23,pepino,21.69
2010-08-23,calabacin,40.37
2010-08-23,cerdo,158.56
2010-08-23,cebolla,28.5
2010-08-23,nectarina,64.17
2010-08-23,melocoton,62.78
2010-08-23,aceite de oliva,177.2
2010-08-23,pera,53.58
2010-08-23,limon,135.0
2010-08-23,aceite de oliva,173.65
2010-08-30,aceite de oliva,180.15
2010-08-30,aceite de oliva,193.65
2010-08-30,aceite de oliva,183.3
2010-08-30,aceite de oliva,171.28
2010-08-30,aceite de oliva,209.65
2010-08-30,cebolla,25.5
2010-08-30,melocoton,60.24
2010-08-30,aceite de oliva,177.75
2010-08-30,aceite de oliva,163.29
2010-08-30,aceite de oliva,183.3
2010-08-30,aceite de oliva,170.65
2010-08-30,berenjena,54.57
2010-08-30,mantequilla,290.71
2010-08-30,cerdo,154.14
2010-08-30,aceite de oliva,186.0
2010-08-30,arroz,260.67
2010-08-30,cerdo,154.14
2010-08-30,ternera,336.3
2010-08-30,nectarina,62.67
2010-08-30,queso edam,674.14
2010-08-30,cerdo,27.75
2010-08-30,tomate,120.0
2010-08-30,pera,62.5
2010-08-30,aceite de oliva,177.2
2010-08-30,ternera,320.73
2010-08-30,ajo,271.59
2010-08-30,calabacin,48.87
2010-08-30,aceite de oliva,201.34
2010-08-30,aceite de oliva,163.8
2010-08-30,aceite de oliva,200.95
2010-08-30,arroz,530.0
2010-08-30,aceite de oliva,177.3
2010-08-30,pera,65.0
2010-08-30,ternera,189.1
2010-08-30,pimiento,103.62
2010-08-30,aceite de oliva,197.0
2010-08-30,champiñon,140.69
2010-08-30,arroz,239.5
2010-08-30,aceite de oliva,171.65
2010-08-30,aceite de oliva,195.32
2010-08-30,tomate,65.74
2010-08-30,queso emmental,844.83
2010-08-30,aceite de oliva,186.31
2010-08-30,manzana,57.33
2010-08-30,pera,98.0
2010-08-30,nectarina,62.06
2010-08-30,pera,54.8
2010-08-30,melon,43.67
2010-08-30,aceite de oliva,167.5
2010-08-30,ajo,265.83
2010-08-30,limon,135.0
2010-08-30,aceite de oliva,181.83
2010-08-30,pepino,29.31
2010-08-30,aceite de oliva,165.28
2010-08-30,ternera,323.07
2010-08-30,aceite de oliva,184.81
2010-08-30,lechuga,125.88
2010-09-08,nectarina,65.56
2010-09-08,aceite de oliva,178.5
2010-09-08,aceite de oliva,163.29
2010-09-08,sandia,17.44
2010-09-08,pimiento,94.31
2010-09-08,aceite de oliva,160.8
2010-09-08,aceite de oliva,169.78
2010-09-08,manzana,56.12
2010-09-08,cerdo,164.07
2010-09-08,cerdo,164.07
2010-09-08,nectarina,71.13
2010-09-08,cerdo,28.76
2010-09-08,aceite de oliva,203.0
2010-09-08,aceite de oliva,161.0
2010-09-08,aceite de oliva,165.3
2010-09-08,calabacin,83.19
2010-09-08,arroz,240.5
2010-09-08,tomate,66.0
2010-09-08,aceite de oliva,195.32
2010-09-08,champiñon,138.43
2010-09-08,aceite de oliva,165.28
2010-09-08,aceite de oliva,184.33
2010-09-08,aceite de oliva,183.31
2010-09-08,cebolla,31.5
2010-09-08,berenjena,48.72
2010-09-08,melocoton,65.95
2010-09-08,aceite de oliva,201.34
2010-09-08,ciruela,86.5
2010-09-08,queso edam,675.86
2010-09-08,queso emmental,843.1
2010-09-08,mantequilla,296.02
2010-09-08,arroz,530.0
2010-09-08,aceite de oliva,177.2
2010-09-08,melocoton,64.46
2010-09-08,melon,56.0
2010-09-08,ternera,303.65
2010-09-08,ternera,308.7
2010-09-08,ternera,188.68
2010-09-08,ternera,315.61
2010-09-08,ajo,265.83
2010-09-08,aceite de oliva,183.3
2010-09-08,aceite de oliva,171.0
2010-09-08,aceite de oliva,180.15
2010-09-08,ajo,278.75
2010-09-08,aceite de oliva,186.31
2010-09-08,pepino,45.1
2010-09-08,aceite de oliva,208.15
2010-09-08,uva,113.66
2010-09-08,aceite de oliva,177.25
2010-09-08,aceite de oliva,192.9
2010-09-08,aceite de oliva,182.0
2010-09-08,aceite de oliva,181.8
2010-09-08,aceite de oliva,199.0
2010-09-08,arroz,260.67
2010-09-08,limon,110.0
2010-09-13,uva,94.0
2010-09-13,melocoton,62.55
2010-09-13,sandia,16.79
2010-09-13,ternera,324.07
2010-09-13,aceite de oliva,200.4
2010-09-13,nectarina,59.43
2010-09-13,nectarina,60.11
2010-09-13,tomate,152.0
2010-09-13,manzana,51.61
2010-09-13,aceite de oliva,169.78
2010-09-13,champiñon,143.1
2010-09-13,aceite de oliva,203.0
2010-09-13,aceite de oliva,181.8
2010-09-13,pera,59.58
2010-09-13,aceite de oliva,192.15
2010-09-13,manzana,45.98
2010-09-13,aceite de oliva,170.5
2010-09-13,cerdo,145.53
2010-09-13,aceite de oliva,186.0
2010-09-13,manzana,58.33
2010-09-13,aceite de oliva,161.79
2010-09-13,aceite de oliva,209.15
2010-09-13,aceite de oliva,189.32
2010-09-13,aceite de oliva,175.0
2010-09-13,aceite de oliva,180.33
2010-09-13,tomate,63.64
2010-09-13,queso emmental,837.07
2010-09-13,melon,39.58
2010-09-13,ternera,324.06
2010-09-13,ternera,179.86
2010-09-13,aceite de oliva,201.34
2010-09-13,mantequilla,292.42
2010-09-13,aceite de oliva,181.8
2010-09-13,aceite de oliva,182.7
2010-09-13,pera,53.01
2010-09-13,ajo,265.83
2010-09-13,pepino,34.16
2010-09-13,ajo,271.59
2010-09-13,arroz,266.0
2010-09-13,aceite de oliva,178.9
2010-09-13,queso edam,671.55
2010-09-13,limon,120.8
2010-09-13,berenjena,55.36
2010-09-13,arroz,243.0
2010-09-13,aceite de oliva,165.3
2010-09-13,aceite de oliva,195.33
2010-09-13,lechuga,141.48
2010-09-13,cebolla,23.5
2010-09-13,ternera,333.84
2010-09-13,calabacin,49.76
2010-09-13,pera,55.07
2010-09-13,aceite de oliva,177.65
2010-09-13,pera,95.5
2010-09-13,coliflor,34.09
2010-09-13,cerdo,145.53
2010-09-13,aceite de oliva,168.28
2010-09-13,manzana,55.01
2010-09-13,cerdo,25.74
2010-09-13,aceite de oliva,170.65
2010-09-13,aceite de oliva,183.31
2010-09-13,aceite de oliva,181.15
2010-09-13,pimiento,84.76
2010-09-20,nectarina,55.0
2010-09-20,queso emmental,837.07
2010-09-20,arroz,243.0
2010-09-20,sandia,15.63
2010-09-20,manzana,54.13
2010-09-20,ajo,271.59
2010-09-20,berenjena,61.9
2010-09-20,aceite de oliva,168.4
2010-09-20,mantequilla,294.03
2010-09-20,pepino,40.21
2010-09-20,arroz,266.0
2010-09-20,pera,96.0
2010-09-20,manzana,55.78
2010-09-20,pimiento,83.91
2010-09-20,aceite de oliva,180.31
2010-09-20,queso edam,672.41
2010-09-20,nectarina,57.21
2010-09-20,aceite de oliva,168.28
2010-09-20,melon,27.0
2010-09-20,manzana,56.21
2010-09-20,aceite de oliva,179.65
2010-09-20,aceite de oliva,180.3
2010-09-20,calabacin,44.61
2010-09-20,aceite de oliva,199.5
2010-09-20,aceite de oliva,197.0
2010-09-20,aceite de oliva,195.32
2010-09-20,aceite de oliva,201.34
2010-09-20,aceite de oliva,168.28
2010-09-20,pera,60.42
2010-09-20,aceite de oliva,182.0
2010-09-20,aceite de oliva,178.65
2010-09-20,aceite de oliva,181.8
2010-09-20,cebolla,23.5
2010-09-20,lechuga,149.47
2010-09-20,aceite de oliva,181.8
2010-09-20,ajo,265.83
2010-09-20,ternera,334.68
2010-09-20,ternera,188.29
2010-09-20,ternera,324.61
2010-09-20,ternera,327.44
2010-09-20,champiñon,151.25
2010-09-20,aceite de oliva,190.65
2010-09-20,cerdo,25.61
2010-09-20,pera,60.04
2010-09-20,arroz,637.5
2010-09-20,coliflor,29.55
2010-09-20,aceite de oliva,180.3
2010-09-20,tomate,171.0
2010-09-20,limon,140.0
2010-09-20,melocoton,56.05
2010-09-20,aceite de oliva,206.9
2010-09-20,cerdo,143.96
2010-09-20,aceite de oliva,183.31
2010-09-20,aceite de oliva,166.0
2010-09-20,aceite de oliva,174.0
2010-09-20,pera,61.91
2010-09-20,aceite de oliva,166.89
2010-09-20,manzana,48.28
2010-09-20,cerdo,143.96
2010-09-20,aceite de oliva,165.3
2010-09-20,tomate,79.1
2010-09-20,aceite de oliva,177.65
2010-09-27,aceite de oliva,165.3
2010-09-27,uva,92.1
2010-09-27,cerdo,141.07
2010-09-27,limon,93.03
2010-09-27,queso edam,671.55
2010-09-27,aceite de oliva,190.65
2010-09-27,mantequilla,296.88
2010-09-27,queso edam,671.55
2010-09-27,coliflor,27.27
2010-09-27,pera,60.21
2010-09-27,cebolla,25.5
2010-09-27,aceite de oliva,174.0
2010-09-27,aceite de oliva,177.65
2010-09-27,aceite de oliva,165.42
2010-09-27,arroz,266.0
2010-09-27,cerdo,141.07
2010-09-27,queso emmental,837.07
2010-09-27,queso emmental,837.07
2010-09-27,melon,28.0
2010-09-27,tomate,171.0
2010-09-27,mantequilla,296.88
2010-09-27,ajo,265.83
2010-09-27,cerdo,25.79
2010-09-27,aceite de oliva,195.33
2010-09-27,aceite de oliva,168.28
2010-09-27,nectarina,56.0
2010-09-27,nectarina,54.0
2010-09-27,aceite de oliva,180.3
2010-09-27,pimiento,83.91
